Centro;Descripcion Centro;Seccion;Descripcion Seccion;Código PEP;Denominación;Año inicio;Año de finalización previsto;Año de finalización;Distrito;Denominación Distrito;Dirección;Tipo Vial;Vial;Numero;Latitud;Longitud;LÍNEA DE INVERSIÓN;DENOMINACIÓN LÍNEA DE INVERSIÓN;Gasto ya ejecutado;Importe 2022;Gasto ejecutado año en curso;Importe 2023;Importe 2024;Importe 2025;Resto Anualidades;Gasto ejecutado;Presupuesto Total (Previsto);Estado;Observaciones;Url_fotografia;Fecha de los datos
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000082;ESCUELA INFANTIL EN EL PASEO DE LA DIRECCIÓN. CONSTRUCCIÓN;2022;2024;;206;TETUÁN;PASEO DE LA DIRECCIÓN C/V CALLEALBERDI;PASEO DE;LA DIRECCIÓN C/V CALLEALBERDI;;40.465910;-3.708061;05;EDUCACIÓN;;300000;81928,21;2700000;500000;;;81928,21;3500000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000327;INTERSECCIONES C/ JOAQUÍN COSTA Y FRANCISCO SILVELA CON C/ LÓPEZ DE HOYOS. REURBANIZACIÓN;2021;2022;2022;205;CHAMARTÍN;C/ JOAQUÍN COSTA Y FRANCISCO SILVELA CON C/ LÓPEZ DE HOYOS;;C/ JOAQUÍN COSTA Y FRANCISCO SILVELA CON C/ LÓPEZ DE HOYOS;;40.44055273870179;-3.6806309837110622;06;URBANISMO;6371509,5;4689571;6880450,859999999;;;;;13251960,36;13251960,36;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000327_JOAQUIN COSTA-FCO.SILVELA.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000329;PUERTA DEL SOL. OBRAS DE REMODELACIÓN;2021;2022;;201;CENTRO;PUERTA DEL SOL;;PUERTA DEL SOL;;40.41691713;-3.70355008;06;URBANISMO;6655;7550000;5576958,1;;;;;5583613,1;7556655;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2015/000207;PLAZA DE ESPAÑA. OBRAS DE REMODELACIÓN;2017;2022;2022;201 (35%) - 209 (65%);MONCLOA-ARAVACA - CENTRO;PLAZA DE ESPAÑA;Plaza;ESPAÑA;;'40.42178207;'-3.71204071;6;URBANISMO;75576449,78;10318940,35;10317296,700000003;;;;;85893746,48;85893746,48;FINALIZADO;Importe 2022 es el crédito definitivo contabilizado a 31.12.2022;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2021/2021_2015-000207_PzEspaña.jpg;2025-05-12
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000338;EDIFICIO A1 C/ARCOS JALÓN, 34. REHABILITACIÓN PARA CENTRO TECNOLOGÍAS INNOVACIÓN Y COMUNICACIÓN;2021;2022;;220;SAN BLAS-CANILLEJAS;CALLE ARCOS DE JALÓN 34 C/V. CALLE AMPOSTA;CALLE;ARCOS DE JALÓN 34 C/V. CALLE AMPOSTA;;40.4219366;-3.6212382;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;1005741,43;1739549;1947512,0899999999;;;;;2953253,52;2745290,43;EN PROCESO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2023/2023_2021-000338 ARCOS JALÓN 34. INNOV. Y COMUNICACIÓN.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000340;PASO INFERIOR BAJO LÍNEA FERROCARRIL POLÍGONO INDUSTRIAL VILLA DE VALLECAS. DESDOBLAMIENTO;2022;2022;;213 (50%) - 218 (50%);PUENTE DE VALLECAS - VILLA DE VALLECAS;POLÍGONO INDUSTRIAL VILLA DE VALLECAS;;POLÍGONO INDUSTRIAL VILLA DE VALLECAS;;40.37410474;-3.65135769;07;INFRAESTRUCTURAS;;2881505;;;;;;;2881505;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000387;CENTRO DE MAYORES MIRASIERRA. CONSTRUCCIÓN;2021;2023;;208;FUENCARRAL-EL PARDO;CALLE PEÑAVIEJA C/V MARBELLA, 59;CALLE;PEÑAVIEJA C/V MARBELLA, 59;;40.49453394197189;-3.706395285041539;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;170636,03;3896871;3111093,97;1421390;;;;3281730;5488897,029999999;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000388;CENTRO CULTURAL VALDEBEBAS. CONSTRUCCIÓN;2021;2024;;216;HORTALEZA;AVENIDA MANUEL FRAGA IRIBARNE, 125 C/V JORDI SOLE TURA;AVENIDA;MANUEL FRAGA IRIBARNE, 125 C/V JORDI SOLE TURA;;40.4923517;-3.6105398;10;CULTURA;21171,87;180000;168914,49;3100000;1820000;;;190086,36;5121171,87;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000390;CASA DE FAMILIA VILLA DE VALLECAS. CONSTRUCCIÓN;2022;2024;;218;VILLA DE VALLECAS;AVENIDA ENSANCHE, 91 C/V FERNANDO CHUECAGOITIA;AVENIDA;ENSANCHE, 91 C/V FERNANDO CHUECAGOITIA;;40.36130898199516;-3.5938878779498156;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;;180000;149987,68;3150000;1320000;;;149987,68;4650000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000404;ANTIGUO MERCADO DE LEGAZPI. SUBSANACIÓN DE PATOLOGÍAS;2021;2022;;202;ARGANZUELA;PLAZA DE LEGAZPI;PLAZA;LEGAZPI;;40.391065;-3.6976967;00;INVERSIONES DE CARÁCTER GENERAL;2300000;1455760;5860763,46;;;;;8160763,46;3755760;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000423;CENTRO DE MAYORES C/ TELLEZ. CONSTRUCCION;2022;2024;;203;RETIRO;CALLE TÉLLEZ, 2;CALLE;TÉLLEZ;2;40.4042354;-3.6858061;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;;180000;140110,8;3000000;2000000;;;140110,8;5180000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000442;EDIFICIO C/ DOCTOR ESQUERDO, 138. OBRAS DE REFORMA;2021;2022;;203;RETIRO;C/DOCTOR ESQUERDO, 138;CALLE;DOCTOR ESQUERDO;138;40.405725834574056 ;-3.6713416587184358;00;INVERSIONES DE CARÁCTER GENERAL;399966,37;4423869;2323744,49;;;;;2723710,8600000003;4823835,37;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000465;COLONIA LA FLORIDA Y CASA QUEMADA. ADECUACIÓN DE VIALES;2021;2022;2022;209;MONCLOA-ARAVACA;COLONIA LA FLORIDA Y CASA QUEMADA;COLONIA; LA FLORIDA Y CASA QUEMADA;;40.473006376118995;-3.822960159858686;08;MANTENIMIENTO URBANO;769083,42;1536667;1745085,81;;;;;2514169,23;2514169,23;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000465_COLONIA_CASA_QUEMADA_Y_(LA_FLORIDA).jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000469;RECINTOS FERIALES CASA CAMPO. ADECUACIÓN VIARIA;2021;2022;;209;MONCLOA-ARAVACA;RECINTOS FERIALES CASA CAMPO;;RECINTOS FERIALES CASA CAMPO;;40.41502215338127;-3.734403231025084;08;MANTENIMIENTO URBANO;930920,36;1569178;2061103,48;;;;;2992023,84;2500098,36;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000471;CENTRO DEPORTIVO TRIÁNGULO DE ORO. ADECUACIÓN ENVOLVENTE, PABELLÓN Y SALAS ANEXAS;2021;2022;2022;206;TETUÁN;C/BRAVO MURILLO, 376;CALLE;BRAVO MURILLO;376;40.46525345449168 ;-3.692857075905289;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1999999,96;1629944;1629943,08;;;;;3629943,04;3629943,04;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000471_CDM_TRIANGULO_ORO.ENV.PAB.Y_SALAS.JPG;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000473;CALLE ALCALÁ. TRAMO CEDACEROS - CIBELES. OBRAS DE REMODELACIÓN;2021;2022;2022;201;CENTRO;CALLE ALCALÁ. TRAMO CEDACEROS - CIBELES;CALLE;ALCALA - TRAMO CEDACEROS - CIBELES;;40.41884617;-3.69592701;08;MANTENIMIENTO URBANO;2917199;2970856;4207005,98;;;;;7124204,98;7124204,98;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000473_CALLE_ALCALA._CEDACEROS-CIBELES.jpeg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000474;AREA INTERMODAL EN LA PLAZA DE FELIPE II. CONSTRUCCIÓN;2021;2022;2022;204;SALAMANCA;PLAZA DE FELIPE II;PLAZA;FELIPE II;;40.42395617;-3.67659089;07;INFRAESTRUCTURAS;1379999,88;1249607;1538853,54;;;;;2918853,42;2918853,42;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000474_PLAZA_DE_FELIPE_II.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000475;CALLE ORTEGA Y GASSET, TRAMO: Pº CASTELLANA -PRÍNCIPE DE VERGARA. REMODELACIÓN;2021;2022;2022;204;SALAMANCA;CALLE ORTEGA Y GASSET, TRAMO: Pº CASTELLANA -PRÍNCIPE DE VERGARA;CALLE ;ORTEGA Y GASSET, TRAMO: Pº CASTELLANA -PRÍNCIPE DE VERGARA;;40.43012007;-3.6838879;08;MANTENIMIENTO URBANO;1234350,7;2877255;5206325,61;;;;;6440676,3100000005;6440676,3100000005;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000475_CALLE_ORTEGA_Y_GASSET.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000502;ENTORNO PLAZA DE LOS MOSTENSES. REMODELACIÓN Y MEJORA MOVILIDAD;2022;2022;;201;CENTRO;ENTORNO PLAZA DE LOS MOSTENSES;PLAZA;DE LOS MOSTENSES;;40.42319875;-3.70878751;06;URBANISMO;;3650000;772737,51;;;;;772737,51;3650000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001151;BARRIO DE LA JUSTICIA, C/ALMIRANTE, PRIM  Y OTRAS DEL DISTRITO CENTRO. REMODELACIÓN VIARIA;2021;2022;2022;201;CENTRO;BARRIO DE LA JUSTICIA, C/ALMIRANTE, PRIM  Y OTRAS DEL DISTRITO CENTRO;CALLE;ALMIRANTE;;40.42405274;-3.69386307;08;MANTENIMIENTO URBANO;1620725;1210071;1825663,12;;;;;3446388,12;3446388,12;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-001151_B_JUSTICIA_ALMIRANTE_PRIM.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001198;NAVE TALLER Y EDIFICIOS ANEJOS SAMUR EN AVDA. DE VALLADOLID, 6. REFORMA;2021;2022;2022;209;MONCLOA-ARAVACA;AVENIDA DE VALLADOLID, 6;AVENIDA;DE VALLADOLID;6;40.429169883338886;-3.729536287552945;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1999999,39;1300845;2418397,55;;;;;4418396,9399999995;4418396,9399999995;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-001198_NAVE_Y_ANEJOS_SAMUR_AV.VALLADOLID.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001280;BASE SAMUR PZA. LEGAZPI, 7. SUBSANACIÓN DE PATOLOGÍAS Y ACONDICIONAMIENTO;2021;2022;2022;202;ARGANZUELA;PLAZA DE LEGAZPI, 7;PLAZA;DE LEGAZPI;7;40.390469724716255;-3.6952873740604364;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1000000;1799931;2719565,76;;;;;3719565,76;3719565,76;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2022_2021-001280 SAMUR LEGAZPI. ACONDICIONAMIENTO.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001330;CENTRO DEPORTIVO CERRO ALMODÓVAR. ADECUACIÓN PABELLÓN VOLEY PLAYA;2021;2022;;218;VILLA DE VALLECAS;C/ CERRO ALMODOVAR, 9;CALLE;CERRO ALMODÓVAR;9;40.382947591900496 ;-3.6024611317314394;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;170346,76;1147800;1140823,4;;;;;1311170,16;1318146,76;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001335;VESTUARIOS CAMPOS DE RUGBY Y FÚTBOL EN ENTREVÍAS. CONSTRUCCIÓN;2021;2023;;213;PUENTE DE VALLECAS;RONDA DEL SUR, 4 (PARQUE DE ENTREVÍAS);RONDA;DEL SUR (PARQUE DE ENTREVÍAS);4;40.37787388790656;-3.6738970028962754;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;31647,14;500000;160793,61;998000;;;;192440,75;1529647,1400000001;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001403;CENTRO DEPORTIVO GIMNASIO MOSCARDÓ. OBRAS REFORMA PISCINA SAMARANCH;2021;2022;;204;SALAMANCA;C/ PILAR DE ZARAGOZA, 93;CALLE;PILAR DE ZARAGOZA;93;40.43808012712384 ;-3.6744838452233513;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1226841,01;1500000;4273158,99;;;;;5500000;2726841,01;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001479;CENTRO DEPORTIVO SANTA ANA. SUBSANACIÓN PATOLOGÍAS PISCINA;2021;2022;2022;208;FUENCARRAL-EL PARDO;PºALAMEDILLAS, 5;PASEO;ALAMEDILLAS;5;40.49829535863085 ;-3.6964460759040865;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;200000;1101265;1101263,34;;;;;1301263,34;1301263,34;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2022_2021-001479 CDM.SANTA ANA. PATOLOG.PISCINA.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001596;CENTRO DEPORTIVO FRANCOS RODRÍGUEZ. SUBSANACION DE PATOLOGÍAS PISCINAS Y VESTUARIOS;2021;2022;2022;209;MONCLOA-ARAVACA;C/ NUMANCIA, 11;CALLE;NUMANCIA;11;40.45373065746441 ;-3.7130288010459536;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;149999,32;3059932;3255963,73;;;;;3405963,05;3405963,05;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2022_2021-001596 CDM.FCOS.RDGUEZ. PATOL. PISCINA Y VESTUARIOS.jpg;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000250;EDIFICIO C/ COMANDANTE AZCÁRRAGA 4. OBRAS DE REFORMA Y ACONDICIONAMIENTO;2022;2022;;205;CHAMARTÍN;CALLE COMANDANTE AZCÁRRAGA, 4;CALLE;COMANDANTE AZCÁRRAGA;4;40.461339027950004 ;-3.6687121317285794;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;3576131;3299762,14;;;;;3299762,14;3576131;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000283;CARRETERA DE VALDECARROS. ADECUACIÓN DE VIALES;2022;2023;;218;VILLA DE VALLECAS;CARRETERA DE VALDECARROS;CARRETERA;VALDECARROS;;40.36126153;-3.62726055;07;INFRAESTRUCTURAS;;1550000;;3000000;;;;;4550000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000284;PUENTE C/PEDRO BOSCH, BARRIO DE PACÍFICO. DEMOLICIÓN PARCIAL Y CONSTRUCCIÓN DE NUEVAS RAMPAS;2022;2023;;203;RETIRO;CALLE PEDRO BOSCH, BARRIO DE PACÍFICO;CALLE;PEDRO BOSCH ;;40.39914304;-3.67687697;07;INFRAESTRUCTURAS;;10741000;8346051,06;4604000;;;;8346051,06;15345000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000285;PUENTE DE LA CALLE EDUARDO BARREIROS SOBRE LA M-40. DESDOBLAMIENTO;2022;2023;;212 (15%) - 217 (85%);VILLAVERDE - USERA;CALLE EDUARDO BARREIROS;CALLE;EDUARDO BARREIROS;;40.36455103;-3.69869538;07;INFRAESTRUCTURAS;;1100000;;4200000;;;;;5300000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000286;AVENIDA DEL GENERAL PERÓN. OBRAS DE REMODELACIÓN DE LA URBANIZACIÓN;2022;2023;;206;TETUÁN;AVENIDA DEL GENERAL PERÓN;AVENIDA;GENERAL PERON;;40.45255742;-3.69734223;06;URBANISMO;;5802000;;5344000;;;;;11146000;EN PROCESO;Ejecutándose en Código de Proyecto 2021/001152;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000289;EJE PEDRO BOSCH-DOCTOR ESQUERDO. OBRAS DE REMODELACIÓN DE LA URBANIZACIÓN;2022;2023;;203;RETIRO;EJE PEDRO BOSCH-DOCTOR ESQUERDO;CALLE;PEDRO BOSCH - DOCTOR ESQUERDO;;40.4033514;-3.67287751;06;URBANISMO;;5300000;5299999,99;10530000;;;;5299999,99;15830000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000297;LATERAL DE LA AVENIDA DE LA ILUSTRACIÓN. OBRAS DE REURBANIZACIÓN;2022;2023;;208;FUENCARRAL-EL PARDO;LATERAL DE LA AVENIDA DE LA ILUSTRACIÓN;AVENIDA;ILUSTRACION;;40.48317782;-3.70454099;06;URBANISMO;;7143000;3290786,69;5790000;;;;3290786,69;12933000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000306;BASE SAMUR-PROTECCION CIVIL Y CENTRO DE SALUD DEL DISTRITO DE MORATALAZ. CONSTRUCCION;2022;2023;;214;MORATALAZ;CALLE BRUJAS, 28;CALLE;BRUJAS;28;40.40000939236909 ;-3.62810027406011;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;400000;133714,38;1950000;;;;133714,38;2350000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000307;CENTRO MULTIFUNCIONAL C/ FRANCISCO REMIRO, 21. CONSTRUCCION;2022;2023;;204;SALAMANCA;C/FRANCISCO REMIRO, 21;CALLE;FRANCISCO REMIRO;21;40.43858779152413;-3.666769831729441;10;CULTURA;;150000;121325,37;3550000;;;;121325,37;3700000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000308;NUEVO AULARIO DEL CENTRO DE FORMACION DE SEGURIDAD Y EMERGENCIAS (CIFSE). CONSTRUCCION;2022;2024;;210;LATINA;CALLE SEPÚLVEDA, 153, 28011 MADRID;CALLE;SEPÚLVEDA;153;40.40286845108914 ;-3.7515003028953573;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;120000;126501,54;2340000;500000;;;126501,54;2960000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000466;CENTRO DEPORTIVO C/MISTRAL, 4. PISCINA DE VERANO, VESTUARIOS, CERRAMIENTO E INSTALACIONES;2022;2023;;221;BARAJAS;CALLE MISTRAL, 4;CALLE;MISTRAL;4;40.47899049638749 ;-3.596845384536784;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;400000;360566,36;4100000;;;;360566,36;4500000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000467;CENTRO DEPORTIVO PASEO DE LA DIRECCION. PISCINA DE VERANO, VESTUARIOS,CERRAMIENTO E INSTALACIONES;2022;2023;;206;TETUÁN;C/PASEO DE LA DIRECCIÓN C/V C/OFELIA NIETO;CALLE;PASEO DE LA DIRECCIÓN C/V OFELIA NIETO;;40.46343190472349 ;-3.7072100671845565;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;400000;107319,37;4100000;;;;107319,37;4500000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000484;CARRIL BICI EN LA GRAN VÍA DE VILLAVERDE. OBRAS DE ADAPTACIÓN;2022;2023;;217;VILLAVERDE;GRAN VÍA DE VILLAVERDE;AVENIDA;GRAN VIA DE VILLAVERDE;;40.34588826224913;-3.6934544845763124;07;INFRAESTRUCTURAS;;595899;276480,8;595899;;;;276480,8;1191798;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000485;GRAN VÍA DE VILLAVERDE. MEJORA ACCESIBILIDAD Y MOVILIDAD PEATONAL;2022;2023;;217;VILLAVERDE;GRAN VÍA DE VILLAVERDE;AVENIDA;GRAN VIA DE VILLAVERDE;;40.345904616213154;-3.6934598489939954;08;MANTENIMIENTO URBANO;;604101;283041,8;604101;;;;283041,8;1208202;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000487;ESCUELA DE MÚSICA EN EL DISTRITO DE PUENTE DE VALLECAS. CONSTRUCCIÓN;2022;2024;;213;PUENTE DE VALLECAS;C/ JAVIER DE MIGUEL, 8 C/V C/ MARTÍNEZ DE LA RIVA;CALLE;JAVIER DE MIGUEL 8 C/V MARTÍNEZ DE LA RIVA;;40.38901771292814;-3.664102470612631;05;EDUCACIÓN;;150000;81548,72;400000;3300000;;;81548,72;3850000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000488;FACTORÍA INDUSTRIAL VILLA DE VALLECAS. CONSTRUCCIÓN;2022;2024;;218;VILLA DE VALLECAS;AVDA. DE CARTAGENA DE INDIAS, 50;AVENIDA;DE CARTAGENA DE INDIAS;50;40.060504220668626;-3.5995024029076967;14;SECTORES PRODUCTIVOS;;150000;80343,82;4500000;2200000;;;80343,82;6850000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/001001;ESCUELA INFANTIL LOS PAJARITOS, DISTRITO DE RETIRO. CONSTRUCCIÓN;2022;2023;;203;RETIRO;C/ ADELFAS, 6;CALLE;ADELFAS;6;40.40279966157042 ;-3.6724092452246317;05;EDUCACIÓN;;150000;63585,28;3000000;;;;63585,28;3150000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/002042;ACERAS EN EL BARRIO DE LA CONCEPCIÓN. PAVIMENTACIÓN Y MEJORA (ID 20: 13325);2022;2022;;215;CIUDAD LINEAL;BARRIO DE LA CONCEPCIÓN;BARRIO;DE LA CONCEPCIÓN;;40.43748387563466;-3.6506546039000676;08;MANTENIMIENTO URBANO;;1050000;43546,51;;;;;43546,51;1050000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;204;DISTRITO DE SALAMANCA;2020/000354;EDIFICIO SEDE DISTRITO SALAMANCA. OBRAS DE REHABILITACIÓN GENERAL;2020;2023;;204;SALAMANCA;CALLE VELÁZQUEZ, 52;CALLE;VELÁZQUEZ;52;40.4273605;-3.6858071;00;INVERSIONES DE CARÁCTER GENERAL;17820,88;150000;134442,05;1300342;;;;152262,93;1468162,88;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;210;DISTRITO DE LATINA;2020/000828;ESCUELA DE MÚSICA EN C/ HURTUMPASCUAL, DISTRITO LATINA. CONSTRUCCIÓN;2022;2023;;210;LATINA;CALLE HURTUMPASCUAL, 1-3.;CALLE;HURTUMPASCUAL;1 y 3;40.4011395;-3.7451803;05;EDUCACIÓN;;3950000;186953,21;1300000;;;;186953,21;5250000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;212;DISTRITO DE USERA;2022/000494;DEPORTIVO BÁSICO EN C/ GAINZA, DISTRITO DE USERA. CONSTRUCCIÓN;2022;2023;;212;USERA;CALLE GAINZA;CALLE;GAINZA;;40.371720738015945;-3.7191775029696186;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;300000;;700000;;;;;1000000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;216;DISTRITO DE HORTALEZA;2022/002015;INSTALACIONES DEPORTIVAS PARQUE JUAN PABLO II. OBRAS DE REFORMA Y MEJORA (ID 19: 11672);2022;2023;;216;HORTALEZA;AVDA. DE LAS PICEAS 13. PARQUE JUAN PABLO II;AVENIDA;DE LAS PICEAS (PARQUE JUAN PABLO II);13;40.457908247312226;-3.6199757317287196;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;450000;;750000;;;;;1200000;EN PROCESO;;;2023-02-23
001;AYUNTAMIENTO;220;DISTRITO DE SAN BLAS-CANILLEJAS;2022/000499;ESPACIO SAN BLAS CAMPUS DIGITAL. OBRAS DE ACONDICIONAMIENTO;2022;2022;2022;220;SAN BLAS-CANILLEJAS;C/ ARCOS DE JALÓN, 15 C/V C/ AMPOSTA, 34 - EDIFICIO B  ;CALLE;ARCOS DE JALÓN C/V CALLE AMPOSTA 34;15;40.4221206140979;-3.619847600273675;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;;1150000;1150316,88;;;;;1150316,88;1150316,88;FINALIZADO;Ejecutado en Código de Proyecto 2020/220275;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2022-000499_SAN_BLAS_CAMPUS_DIGITAL.jpg;2023-02-23
