Centro;Descripcion Centro;Seccion;Descripcion Seccion;Código PEP;Denominación;Año inicio;Año de finalización previsto;Año de finalización;Distrito;Denominación Distrito;Dirección;Tipo Vial;Vial;Numero;Latitud;Longitud;LÍNEA DE INVERSIÓN;DENOMINACIÓN LÍNEA DE INVERSIÓN;Gasto ya ejecutado;Importe 2020;Gasto ejecutado año en curso;Importe 2021;Importe 2022;Importe 2023;Resto Anualidades;Gasto Ejecutado;Presupuesto Total (Previsto);Estado;Observaciones;Url_Fotografia;Fecha de los datos
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000189;UNIDAD INTEGRAL POLICÍA DISTRITO RETIRO Y BASE DEL SAMUR. CONSTRUCCIÓN;2017;2021;;203;RETIRO;Calle hoyuelo, 7;Calle;Hoyuelo;7;40.4009974;-3.6784228;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;69185,26;3113433;;2096412;;;;69185,26;5279030,26;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000191;PISCINA CUBIERTA C/CEA BERMUDEZ. CONSTRUCCIÓN;2018;2020;;207;CHAMBERÍ;Calle Cea Bermudez 3 Y 5;Calle;Cea Bermudez;3 y 5;40.4385953;-3.7083185;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;114528,42;2755347;750000;;;;;864528,42;2869875,42;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000195;EDIFICIO DOTACIONAL C/EDUARDO MORALES,28(CENTRO SERVICIOS SOCIALES VISTA ALEGRE).CONSTRUCCIÓN;2018;2020;;211;CARABANCHEL;Calle Eduardo Morales, 28;Calle;Eduardo Morales;28;40.3878601;-3.7395651;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;351533,91000000003;3307423;3818490,7600000002;;;;;4170024,6700000004;3658956,91;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2017/000242;PARQUE CUÑA VERDE O'DONNELL. AMPLIACIÓN;2018;2022;;214;MORATALAZ;Calle José Bergamín C/v Calle Fuente Carrantona;Calle;José Bergamín C/v Calle Fuente Carrantona. ;;40.41143;-3.63045;09;MEDIO AMBIENTE;19965;6387928;3880763,6;1500000;2500000;;;3900728,6;10407893;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000317;BIBLIOTECA DE VILLAVERDE. CONSTRUCCIÓN;2019;2022;;217;VILLAVERDE;Calle Calcio, 1;Calle;Calcio;1;40.3512974;-3.6816647;10;CULTURA;44880;150000;149637,76;1800000;2700000;;;194517,76;4694880;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2017/000597;CENTRO DE SERVICIOS SOCIALES EN SAN BLAS, C/POBLADURA DEL VALLE, 13. CONSTRUCCIÓN;2018;2021;;220;SAN BLAS-CANILLEJAS;Calle Pobladura Del Valle, 13;Calle;Pobladura del Valle;13;40.4263129;-3.6220081;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;52996,18;2114654;348279,64;900000;;;;401275,82;3067650,18;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2018/001065;CASA DE LA JUVENTUD C/ RÍO ESMERALDA, 15. CONSTRUCCIÓN;2019;2021;;213;PUENTE DE VALLECAS;Calle Río Esmeralda, 15 C/V Golfo De Dorien;Calle;Río Esmeralda, 15 C/V Golfo De Dorien;;40.382868;-3.6539887;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;55431,23;1505847;449999,99;464716;;;;505431,22;2025994,23;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2018/001118;CENTRO MAYORES Y SERVICIOS SOCIALES C/CANAL DE PANAMÁ C/V.CANAL MOZAMBIQUE . CONSTRUCCIÓN;2018;2022;;215;CIUDAD LINEAL;Calle Panamá, 17 C/V Canal De Mozambique;Calle;Panamá, 17 C/V Canal De Mozambique;;40.440897645215856;-3.6518546975119777;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;11504,2;200000;79497,64;3900000;3000000;;;91001,84;7111504,2;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2018/008294;ESCUELA INFANTIL EN CANILLEJAS. CONSTRUCCIÓN (ID 18: 539);2019;2022;;220;SAN BLAS-CANILLEJAS;Calle josefa Valcarcel, 21 (junto Intercambiador Canillejas);Calle;Josefa Valcarcel;21;40.448555;-3.6491725;05;EDUCACIÓN;12232,13;220000;39908,7;1500000;500000;;;52140,829999999994;2232232,13;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000217;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ. SISTEMAS DE DESODORIZACIÓN BIOMETANIZACION;2020;2024;;218;VILLA DE VALLECAS;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ.;;40.335761947903116;-3.5836619918482775;09;MEDIO AMBIENTE;;7514134;2715808,66;155214;155214;155214;86702;2715808,66;8066478;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000219;PLANTA BIOMETANIZACIÓN LAS DEHESAS . ADAPTACIÓN A RESIDUOS FORS;2019;2020;2020;218;VILLA DE VALLECAS;Cañada Real de Merinas s/n. Parque Tecnológico de Valdemingómez;;;;40.33413548479177;-3.5882613083947943;09;MEDIO AMBIENTE;2490132,81;1816838;1874654,59;;;;;4364787,4;4364787,4;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2020/2020_2019-000219_ResiduosPlantaDehesas.jpg;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2019/000302;CENTRO DE SERVICIOS SOCIALES SAN DIEGO. AMPLIACIÓN;2019;2020;;213;PUENTE DE VALLECAS;Calle javier De Miguel, 10 C/V San Diego,8 C/V Puerto Bonaigua;Calle;Calle javier De Miguel, 10 C/V San Diego,8 C/V Puerto Bonaigua;;40.3886611;-3.6658291;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;217415,98;1854680;47076,83;;;;;264492,81;2072095,98;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000344;NUEVA PLANTA DE MATERIA ORGÁNICA EN EL PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;2021;2022;;218;VILLA DE VALLECAS;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;;Casco Histórico de Vallecas;;40.336444;-3.577083;09;MEDIO AMBIENTE;;317250;;21148800;12237323;;;0;33703373;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000374;ENSANCHE DE VALLECAS. ACONDICIONAMIENTO DE CAMINOS Y ZONAS ESTANCIALES;2019;2022;;218;VILLA DE VALLECAS;Ensanche De Vallecas;Ensanche de;Ensanche de Vallecas;;40.365205725985575;-3.594149223122848;09;MEDIO AMBIENTE;17000;536600;;1500000;1000000;;;17000;3053600;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2019/000527;MUSEO DE SAN ISIDRO. OBRAS ADECUACIÓN PARA SOSTENIBILIDAD;2021;2022;;201;CENTRO;Plaza San Andrés, 2;Plaza;San Andrés;2;40.4120708;-3.7132821;10;CULTURA;;250000;;2000000;1500000;;;0;3750000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2019/000666;COLECTOR VICÁLVARO A, SECTOR LOS AHIJONES. CONSTRUCCIÓN;2019;2022;;219;VICÁLVARO;Ámbito Uzpp 2.03 Los Ahijones Y Ámbito Uzpp 2.04 Los Berrocales;;Ámbito Uzpp 2.03 Los Ahijones Y Ámbito Uzpp 2.04 Los Berrocales;;40.38058555358565;-3.5665939694949285;09;MEDIO AMBIENTE;8936,15;2487910;51517,49;8000000;1814547;;;60453,64;12311393,15;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;130;CULTURA, TURISMO Y DEPORTE;2020/000043;CASA DE VARGAS. REHABILITACIÓN CASA-PALACIO Y JARDÍN DE FELIPE II;2020;2021;;209;MONCLOA-ARAVACA;Paseo Del Embarcadero, 2;Paseo del;del Embarcadero;2;40.4191125;-3.7256439;10;CULTURA;;200000;59147,49;2000000;;;;59147,49;2200000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000252;CENTRO CULTURAL Y BIBLIOTECA EN MONTECARMELO. CONSTRUCCIÓN;2020;2022;;208;FUENCARRAL-EL PARDO;Avenida Montescorial C/V Avenida Metro Silos, 57;Avenida;Montescorial C/V Avenida Monasterio Silos, 57;;40.5055069;-3.6980938;10;CULTURA;;150000;149638,28;1900000;3200000;;;149638,28;5250000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000253;CENTRO CULTURAL Y BIBLIOTECA EN LAS TABLAS. CONSTRUCCIÓN;2020;2022;;208;FUENCARRAL-EL PARDO;Calle Burguete, 5 C/V Castillo De Candanchú;Calle;Burguete, 5 C/V Castillo De Candanchú;;40.50394934161543;-3.6782276991385294;10;CULTURA;;150000;149638,28;1900000;3400000;;;149638,28;5450000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000256;CENTRO DE MAYORES EN EL BARRIO DE MIRASIERRA. CONSTRUCCIÓN;2021;2022;;208;FUENCARRAL-EL PARDO;Calle Peñavieja C/V Marbella, 59;Calle;Peñavieja C/V Marbella, 59;;40.49453394197189;-3.706395285041539;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;;150000;;1500000;1700000;;;0;3350000;EN PROCESO;Ejecución en Código 2021/000387;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000260;EDIFICIO SEDE DEL DISTRITO DE PUENTE DE VALLECAS. CONSTRUCCIÓN;2021;2022;;213;PUENTE DE VALLECAS;AVDA. BUENOS AIRES, 17 C/V C/ SIERRA SALVADA;Avenida;Buenos Aires, 17 c/v  calle Sierra salvada;;40.3887019;-3.6555218;00;INVERSIONES DE CARÁCTER GENERAL;;300000;;1900000;4600000;;;0;6800000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000261;INIDAD INTEGRAL DE POLICIA MUNICIPAL Y SAMUR PUENTE DE VALLECAS. CONSTRUCCIÓN;2020;2022;;213;PUENTE DE VALLECAS;Avenida Buenos Aires, 17 C/V Calle Sierra Salvada;Avenida;Buenos Aires, 17 C/V Calle Sierra Salvada;;40.3887019;-3.6555218;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;450000;;3400000;2000000;;;0;5850000;EN PROCESO;Ejecución en Códigos 2020/007070 y 2020/007071;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000262;UNIDAD INTEGRAL DE POLICÍA MUNICIPAL VILLA DE VALLECAS. CONSTRUCCIÓN;2020;2022;;218;VILLA DE VALLECAS;Calle Real De Arganda, 64;Calle;Real de Arganda;64;40.37928922449757;-3.6150449923781593;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;150000;;1800000;2600000;;;0;4550000;EN PROCESO;Ejecución en Código 2019/000822;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000263;UNIDAD INTEGRAL DE POLICÍA MUNICIPAL CIUDAD LINEAL. CONSTRUCCIÓN;2020;2022;;215;CIUDAD LINEAL;Calle Peloponeso, 9;Calle;Peloponeso;9;40.414833443959665;-3.6269933408281867;01;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;150000;53562,66;1200000;3200000;;;53562,66;4550000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000264;ESCUELA INFANTIL EN EL CAÑAVERAL. CONSTRUCCIÓN;2020;2022;;219;VICÁLVARO;Calle Victoria De Kent, C/V Enrique Urquijo, 56;Calle;Victoria De Kent, C/V Enrique Urquijo, 56;;40.39905;-3.562304;05;EDUCACIÓN;;150000;60540,12;1100000;1800000;;;60540,12;3050000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000276;EDIFICIO C/ FRANCOS RODRIGUEZ, 77.CONSOLIDACION ESTRUCTURAL Y ADAPTACION A NORMATIVA;2020;2020;;209;MONCLOA-ARAVACA;Calle Francos Rodriguez, 77 C/V Callepirineos;Calle;Francos Rodriguez, 77 C/V Callepirineos;;40.4583621;-3.7176174;00;INVERSIONES DE CARÁCTER GENERAL;;3500000;2000000;;;;;2000000;3500000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;150;MEDIO AMBIENTE Y MOVILIDAD;2020/000278;OBRAS EJECUCIÓN NUDO NORTE M-30 MADRID;2020;2022;;"205 (30%) - 
208 (70%)";FUENCARRAL-EL PARDO - CHAMARTÍN;Entre Avenida De La Ilustración Y Nudo De Manoteras, Tramo Desde El Pk 30+300 Hasta El 32+200;;Entre Avenida De La Ilustración Y Nudo De Manoteras, Tramo Desde El Pk 30+300 Hasta El 32+200;;40.4833757449582;-3.6813940831152716;07;INFRAESTRUCTURAS;;3300000;80197,52;31500000;28200000;;;80197,52;63000000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000291;CALLE EDUARDO BARREIROS. REURBANIZACIÓN;2021;2021;;217;VILLAVERDE;CALLE EDUARDO BARREIROS;Calle;EDUARDO BARREIROS;;40.35706418;-3.70204189;06;URBANISMO;;500000;;11000000;;;;0;11500000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000292;CUBRICIÓN DE LA M-30 EN EL ÁMBITO DEL VICENTE CALDERÓN;2021;2022;;202;ARGANZUELA;CUBRICIÓN DE LA M-30 EN EL ÁMBITO DEL VICENTE CALDERÓN;;CUBRICIÓN DE LA M-30 EN EL ÁMBITO DEL VICENTE CALDERÓN;;40.40091796;-3.72018992;07;INFRAESTRUCTURAS;;750000;;40000000;20250000;;;0;61000000;EN PROCESO;;;2022-06-10
001;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2020/000294;CALLE AYERBE. REMODELACIÓN URBANIZACIÓN;2021;2021;;221;BARAJAS;CALLE AYERBE;Calle;AYERBE;;40.47234488;-3.57624752;06;URBANISMO;;950000;;1400093;;;;0;2350093;EN PROCESO;;;2022-06-10
